CLASSIC50_MAP_V1
# level type id x y
35 0 6 2 3
35 0 6 3 3
35 0 6 4 3
35 0 6 5 3
35 0 6 2 4
35 0 6 3 4
35 0 6 4 4
35 0 6 5 4
35 0 6 2 1
35 0 6 3 1
35 0 6 4 1
35 0 6 5 1
35 0 6 5 2
35 0 6 4 2
35 0 6 3 2
35 0 6 2 2
35 0 6 2 -1
35 0 6 3 -1
35 0 6 4 -1
35 0 6 5 -1
35 0 6 5 0
35 0 6 4 0
35 0 6 3 0
35 0 6 2 0
35 0 6 2 -2
35 0 6 3 -2
35 0 6 4 -2
35 0 6 5 -2
35 0 6 5 -3
35 0 6 4 -3
35 0 6 3 -3
35 0 6 2 -3
35 0 6 2 -5
35 0 6 3 -5
35 0 6 4 -5
35 0 6 5 -5
35 0 6 5 -4
35 0 6 4 -4
35 0 6 3 -4
35 0 6 2 -4
35 0 6 -4 3
35 0 6 -3 3
35 0 6 -2 3
35 0 6 -4 2
35 0 6 -3 2
35 0 6 -2 2
35 0 6 -2 1
35 0 6 -3 1
35 0 6 -4 1
35 0 6 -4 -3
35 0 6 -2 -2
35 0 6 -3 -2
35 0 6 -4 -2
35 0 6 -4 0
35 0 6 -3 0
35 0 6 -2 0
35 0 6 -2 -1
35 0 6 -3 -1
35 0 6 -4 -1
35 0 6 -4 -4
35 0 6 -2 -4
35 0 6 -2 -5
35 0 6 -5 5
35 0 6 -4 5
35 0 6 -3 5
35 0 6 -2 5
35 1 6 0 1
35 1 15 0 0
35 1 6 -1 1
35 1 6 1 1
35 0 12 -3 -3
35 0 12 -3 -4
35 0 12 -3 -5
35 0 12 -4 -5
35 0 12 -5 -5
35 0 12 -5 -4
35 0 12 -5 -3
35 0 12 -5 -2
35 0 12 -5 -1
35 0 12 -5 0
35 0 12 -5 1
35 0 12 -5 2
35 0 12 -5 3
35 0 12 -5 4
35 0 12 -4 4
35 0 12 -3 4
35 0 12 -2 4
36 1 1 -1 -5
36 1 6 -5 -5
36 0 1 0 4
36 0 8 5 5
36 0 7 5 -5
36 0 6 -4 1
36 3 13 1 5
36 3 18 0 1
36 3 22 -5 -3
36 3 19 -3 -5
36 3 24 -5 1
36 3 20 -5 3
36 2 1 5 4
36 2 34 -5 5
36 0 1 -4 0
36 0 1 0 -4
36 0 1 4 0
36 3 13 1 -5
36 3 22 3 -5
36 3 22 5 1
36 3 19 -3 5
36 3 24 0 -1
36 3 24 5 -1
36 3 20 -1 0
36 3 20 1 0
36 3 20 5 3
36 0 6 -4 2
36 0 6 -4 3
36 0 6 -3 4
36 0 6 -2 4
36 0 6 -1 4
36 0 6 -1 3
36 0 6 -1 2
36 0 6 -2 3
36 0 6 -3 3
36 0 6 -3 2
36 0 6 -2 2
36 0 6 -2 1
36 0 6 -3 1
36 0 6 4 1
36 0 6 1 2
36 0 6 1 3
36 0 6 2 4
36 0 6 3 4
36 0 6 1 4
36 0 6 4 3
36 0 6 4 2
36 0 6 3 3
36 0 6 2 3
36 0 6 2 2
36 0 6 3 2
36 0 6 3 1
36 0 6 2 1
36 0 6 2 -4
36 0 6 3 -4
36 0 6 3 -3
36 0 6 2 -3
36 0 6 2 -2
36 0 6 3 -2
36 0 6 4 -3
36 0 6 4 -2
36 0 6 4 -1
36 0 6 3 -1
36 0 6 2 -1
36 0 6 1 -2
36 0 6 1 -3
36 0 6 1 -4
36 0 6 -1 -4
36 0 6 -4 -3
36 0 6 -4 -2
36 0 6 -3 -1
36 0 6 -2 -1
36 0 6 -4 -1
36 0 6 -1 -2
36 0 6 -1 -3
36 0 6 -2 -2
36 0 6 -3 -2
36 0 6 -3 -3
36 0 6 -2 -3
36 0 6 -2 -4
36 0 6 -3 -4
37 1 7 -2 -1
37 1 8 -3 -1
37 1 6 1 -3
37 1 1 -3 1
37 1 2 -2 -3
37 1 3 1 1
37 1 5 -2 2
37 0 1 -3 5
37 0 2 -5 3
37 0 8 5 -5
37 0 7 -5 5
37 0 6 -3 4
37 3 20 -3 -5
37 3 24 5 -3
37 3 22 5 0
37 3 19 -5 -3
37 2 35 -5 -5
37 1 8 1 -2
37 1 8 2 -2
37 1 8 3 -2
37 1 7 1 -1
37 1 7 2 -1
37 1 7 3 -1
37 1 6 -1 -1
37 1 6 5 5
37 1 1 -2 1
37 1 1 2 1
37 1 1 3 1
37 1 1 -1 -2
37 1 1 -2 -2
37 1 1 -3 -2
37 1 1 2 -3
37 1 2 -1 -3
37 1 5 -3 2
37 1 5 -2 3
37 1 5 -1 3
37 1 1 -1 2
37 1 5 1 3
37 1 5 2 3
37 1 5 1 2
37 1 5 2 2
37 1 5 3 2
37 3 24 5 3
37 0 6 -3 3
37 0 6 -4 3
37 0 6 -4 2
37 0 6 -4 1
37 0 6 -4 0
37 0 6 -4 -1
37 0 6 -4 -2
37 0 6 -4 -3
37 0 6 -3 -3
37 0 6 -3 -4
37 0 6 -2 -4
37 0 6 -1 -4
37 0 6 0 -4
37 0 6 1 -4
37 0 6 2 -4
37 0 6 3 -4
37 0 6 3 -3
37 0 6 4 -3
37 0 6 4 -2
37 0 6 4 -2
37 0 6 3 3
37 0 6 4 3
37 0 6 4 2
37 0 6 4 1
37 0 6 4 0
37 0 6 4 -1
37 0 6 3 4
37 0 6 2 4
37 0 6 1 4
37 0 6 0 4
37 0 6 -1 4
37 0 6 -2 4
37 0 6 -1 0
37 0 6 -2 0
37 0 6 -3 0
37 0 6 3 0
37 0 6 2 0
37 0 6 1 0
37 0 6 0 -3
37 0 6 0 -2
37 0 6 0 -2
37 0 6 0 3
37 0 6 0 2
37 0 6 0 1
37 0 6 0 0
37 0 6 0 -1
37 3 19 3 5
37 2 1 5 -4
37 3 18 3 -5
37 1 16 -1 1
37 1 5 -5 0
38 3 19 -3 2
38 3 18 -5 3
38 3 22 1 -1
38 3 24 4 -1
38 3 12 1 -5
38 3 21 -5 -4
38 1 1 3 0
38 1 6 5 -5
38 1 5 0 -2
38 1 8 -1 -2
38 1 29 -4 -1
38 0 4 -4 -3
38 0 1 1 3
38 0 2 -1 1
38 0 3 -3 5
38 0 8 -5 5
38 0 7 5 5
38 0 6 -3 4
38 0 28 -4 0
38 2 1 -4 5
38 2 36 -1 4
38 3 19 -2 2
38 3 18 1 0
38 3 21 -3 -4
38 1 1 3 1
38 1 1 3 2
38 1 1 0 4
38 1 1 3 -3
38 3 18 5 0
38 0 1 3 5
38 0 2 -1 0
38 0 2 -2 0
38 0 1 5 3
38 0 6 -3 3
38 0 6 -4 3
38 0 6 -2 3
38 0 6 -1 3
38 0 6 0 3
38 0 6 0 2
38 0 6 0 1
38 0 6 0 0
38 0 6 0 -1
38 0 6 -1 -1
38 0 6 -2 -1
38 0 6 -2 -2
38 0 6 -2 -3
38 0 6 -3 -3
38 0 6 -5 -3
38 0 6 -5 1
38 0 6 -3 1
38 0 6 -2 1
38 0 6 -2 -4
38 0 6 -1 -3
38 0 6 0 -3
38 0 6 1 -3
38 0 6 2 -3
38 0 6 2 -4
38 0 6 2 -2
38 0 6 3 -2
38 0 6 4 -2
38 0 6 2 -1
38 0 6 2 0
38 0 6 2 1
38 0 6 2 2
38 0 6 2 3
38 0 1 -2 -5
38 0 1 2 -5
38 3 22 -1 -5
38 3 24 4 -4
38 3 19 3 -5
38 3 18 5 -3
38 0 1 5 -2
38 0 6 3 4
38 0 6 3 3
38 0 6 4 3
38 0 6 4 2
38 0 6 4 1
38 0 6 4 0
38 3 20 2 5
38 3 20 -2 5
39 3 20 3 0
39 3 24 4 -3
39 3 22 -1 -3
39 3 18 -3 -3
39 3 19 5 1
39 1 5 3 -5
39 1 7 5 0
39 1 8 0 -3
39 1 1 -3 -5
39 0 2 -4 -2
39 0 8 5 5
39 0 7 5 -5
39 0 6 -5 -2
39 0 1 0 2
39 0 29 0 -4
39 2 1 5 4
39 2 38 3 4
39 2 37 -5 -5
39 3 18 -4 -4
39 3 18 5 -1
39 1 1 5 3
39 0 1 -2 2
39 0 1 -4 2
39 0 1 -4 4
39 0 1 -2 4
39 0 1 0 4
39 0 1 -4 0
39 0 1 -2 0
39 0 6 -5 -4
39 0 6 -3 -2
39 0 6 -2 -2
39 0 6 -2 -3
39 0 6 -2 -5
39 0 6 -1 -2
39 0 6 0 -2
39 0 6 1 -2
39 0 6 2 -2
39 0 6 2 -3
39 0 6 2 -5
39 0 6 3 -2
39 0 6 5 -2
39 0 6 2 -1
39 0 6 2 0
39 0 6 2 1
39 0 6 2 2
39 0 6 2 3
39 0 6 2 4
39 0 6 2 5
39 0 6 3 2
39 0 6 5 2
39 0 1 0 0
39 0 1 4 2
39 0 1 4 -2
39 0 1 2 -4
39 0 1 -2 -4
39 3 24 1 -3
39 3 20 0 -5
39 0 6 4 0
40 1 7 -5 -5
40 1 8 -5 -3
40 1 6 -5 -4
40 3 20 -1 -3
40 3 25 0 5
40 3 19 3 -4
40 3 22 -2 4
40 3 24 2 4
40 3 18 -2 2
40 0 3 0 -2
40 0 2 -2 -5
40 0 1 2 -5
40 0 8 5 -5
40 0 6 -2 -3
40 3 20 1 -3
40 3 19 1 2
40 3 19 2 2
40 3 19 3 2
40 3 22 -3 4
40 3 22 -4 4
40 3 22 4 -3
40 3 24 4 4
40 3 24 3 4
40 3 18 -1 2
40 3 18 -3 2
40 0 6 -2 -4
40 0 6 -2 -2
40 0 6 -1 -2
40 0 6 -3 -1
40 0 6 -3 -2
40 0 6 -3 0
40 0 6 -4 -1
40 0 6 -4 -2
40 0 6 -4 0
40 0 6 -5 -1
40 0 6 -5 -2
40 0 6 -5 0
40 0 6 5 -1
40 0 6 5 -2
40 0 6 5 0
40 0 6 4 -1
40 0 6 4 -2
40 0 6 4 0
40 0 6 3 -1
40 0 6 3 -2
40 0 6 3 0
40 0 6 1 -2
40 0 6 2 -2
40 0 6 2 -3
40 0 6 2 -4
40 1 1 -4 -3
40 1 5 3 -3
40 0 30 0 -1
40 2 1 4 -5
40 3 24 -3 -5
41 1 2 -2 5
41 1 5 -3 -3
41 1 6 -5 -5
41 1 1 -3 -4
41 1 7 -2 -5
41 1 8 2 -5
41 0 2 -1 0
41 0 1 0 -1
41 0 8 0 5
41 0 7 0 -5
41 0 6 -1 -1
41 2 1 0 4
41 3 31 -1 2
41 1 1 -2 -4
41 1 1 -3 -5
41 1 1 2 -4
41 1 1 3 -4
41 1 1 3 -5
41 1 5 3 -3
41 1 5 -5 5
41 1 5 5 5
41 1 6 5 -5
41 0 2 1 0
41 1 2 2 5
41 0 1 0 -2
41 0 1 0 -3
41 0 1 -2 -2
41 0 1 -5 -2
41 0 1 -5 -3
41 0 1 -5 -4
41 0 1 2 -2
41 0 1 5 -2
41 0 1 5 -3
41 0 1 5 -4
41 0 1 3 2
41 0 1 -3 2
41 0 1 -5 2
41 0 1 -5 3
41 0 1 -5 4
41 0 1 5 2
41 0 1 5 3
41 0 1 5 4
41 3 31 1 2
41 0 6 -1 -2
41 0 6 -1 -3
41 0 6 -1 -4
41 0 6 -1 -5
41 0 6 1 -5
41 0 6 1 -4
41 0 6 1 -3
41 0 6 1 -2
41 0 6 1 1
41 0 6 2 1
41 0 6 2 2
41 0 6 2 3
41 0 6 1 3
41 0 6 1 4
41 0 6 1 5
41 0 6 -1 5
41 0 6 -1 3
41 0 6 -1 4
41 0 6 -2 3
41 0 6 -2 2
41 0 6 -4 2
41 0 6 -1 1
41 0 6 1 -1
41 0 6 -2 1
41 0 6 -3 -2
41 0 6 -4 -2
41 0 6 -4 -3
41 0 6 -4 3
41 0 6 -4 -4
41 0 6 -4 -5
41 0 6 4 -2
41 0 6 4 -3
41 0 6 4 -4
41 0 6 4 -5
41 0 6 3 -2
41 0 6 4 5
41 0 6 4 4
41 0 6 4 3
41 0 6 4 2
41 3 28 -3 -1
41 3 28 2 -1
41 3 29 -5 0
41 3 29 -4 -1
41 3 29 4 -1
41 3 29 5 0
41 3 26 -3 1
41 3 27 -4 4
41 0 32 -4 5
41 3 26 3 1
42 0 33 -1 -4
42 3 30 0 2
42 1 1 -4 -5
42 1 2 4 -5
42 1 3 1 5
42 1 6 -5 -3
42 1 8 -3 -5
42 0 1 -5 0
42 0 8 0 -5
42 0 7 -5 5
42 0 6 -1 0
42 2 1 -1 -5
42 3 25 0 -4
42 3 31 3 -2
42 3 29 -3 -2
42 3 27 5 2
42 3 26 5 0
42 3 28 -3 1
42 1 1 -5 -5
42 1 1 -3 -3
42 1 1 -4 -3
42 1 1 4 -4
42 1 1 3 -4
42 1 1 3 -5
42 1 1 5 -5
42 1 1 5 -4
42 1 1 5 5
42 1 1 4 4
42 1 1 3 4
42 1 1 5 4
42 1 2 4 5
42 1 1 3 5
42 0 1 -2 1
42 0 1 2 1
42 0 1 -3 3
42 3 31 5 -2
42 3 29 -5 -4
42 3 26 3 2
42 3 28 -3 4
42 0 6 1 0
42 0 6 -1 2
42 0 6 1 2
42 0 6 -1 -3
42 0 6 1 -3
42 0 6 3 -3
42 0 6 5 -3
42 0 6 3 -1
42 0 6 5 -1
42 0 6 3 3
42 0 6 5 3
42 0 6 2 5
42 0 6 2 4
42 0 6 2 3
42 0 6 2 2
42 0 6 2 0
42 0 6 2 -1
42 0 6 2 -2
42 0 6 2 -3
42 0 6 2 -4
42 0 6 2 -5
42 0 6 -2 0
42 0 6 -2 -1
42 0 6 -2 -2
42 0 6 -2 -3
42 0 6 -2 -4
42 0 6 -2 -5
42 0 6 -3 -4
42 0 6 -4 -4
42 0 6 -4 -2
42 0 6 -5 -2
42 0 6 -3 0
42 0 6 -4 0
42 0 6 -4 3
42 0 6 -5 3
42 0 6 -2 5
42 0 6 -2 4
42 0 6 -2 3
42 0 6 -2 2
42 2 39 -5 2
43 0 2 -5 2
43 0 1 -3 0
43 0 8 -5 5
43 0 7 -5 -5
43 0 6 -1 0
43 3 26 3 -1
43 3 29 -4 -3
43 3 27 -2 2
43 3 31 3 5
43 3 28 -1 5
43 3 30 0 3
43 2 1 -5 4
43 1 1 4 -2
43 1 5 5 -1
43 1 6 -2 -3
43 1 31 3 2
43 0 1 -5 -2
43 0 1 -3 3
43 0 1 -3 5
43 0 1 1 5
43 0 1 2 5
43 0 1 5 1
43 0 1 2 0
43 0 1 5 -3
43 0 1 2 -4
43 0 2 0 -5
43 3 29 4 -4
43 3 28 -4 1
43 3 28 -1 -1
43 3 30 1 2
43 1 6 -2 -4
43 1 6 -2 -5
43 1 6 0 0
43 0 6 -2 0
43 0 6 -4 0
43 0 6 -4 -1
43 0 6 -4 -2
43 0 6 -2 -2
43 0 6 -3 -2
43 0 6 -3 -3
43 0 6 -3 -4
43 0 6 -3 -5
43 0 6 0 -4
43 0 6 -1 -4
43 0 6 2 -5
43 0 6 2 -1
43 0 6 2 -2
43 0 6 2 -3
43 0 6 3 -3
43 0 6 4 -3
43 0 6 -1 -2
43 0 6 0 -2
43 0 6 1 -2
43 0 6 -1 1
43 0 6 0 1
43 0 6 1 1
43 0 6 2 1
43 0 6 3 1
43 0 6 4 1
43 0 6 4 4
43 0 6 4 3
43 0 6 4 2
43 0 6 1 3
43 0 6 1 4
43 0 6 2 4
43 0 6 -1 4
43 0 6 -3 4
43 0 6 -2 4
43 0 6 -1 3
43 0 6 -1 2
43 0 6 -4 2
43 0 6 -3 2
43 3 30 0 -3
43 1 2 5 -5
44 2 1 -4 5
44 0 4 0 -2
44 1 5 -1 0
44 0 6 -1 -1
44 0 7 -5 5
44 1 5 0 1
44 1 5 1 0
44 1 5 0 -1
44 0 6 -1 -2
44 0 6 -2 -1
44 0 6 -2 0
44 0 6 -3 0
44 0 6 -2 1
44 0 6 -1 1
44 0 6 -1 2
44 0 6 0 2
44 0 6 0 3
44 0 6 1 2
44 0 6 1 1
44 0 6 2 1
44 0 6 2 0
44 0 6 3 0
44 0 6 2 -1
44 0 6 1 -1
44 0 6 1 -2
44 1 33 0 0
44 3 32 -1 -3
44 3 32 1 -3
45 0 34 -2 -4
45 2 40 3 0
45 2 41 3 3
45 1 21 -4 -4
45 1 7 -4 3
45 1 8 -5 1
45 1 1 5 -1
45 1 6 5 -5
45 3 26 -1 3
45 3 27 -1 1
45 3 30 -1 -3
45 3 29 1 -1
45 3 31 2 -3
45 3 28 5 2
45 0 3 -4 -2
45 0 1 0 4
45 0 2 -5 0
45 0 8 -5 5
45 0 7 5 5
45 0 6 -5 4
45 2 1 -4 5
45 1 7 -5 3
45 1 8 -4 1
45 3 26 1 1
45 3 27 1 3
45 3 27 4 -2
45 3 30 -1 -5
45 3 31 2 -5
45 0 1 0 0
45 0 1 -2 -1
45 0 1 5 1
45 0 1 5 -3
45 0 1 3 -4
45 0 2 -5 2
45 0 34 1 -4
45 0 6 -4 2
45 0 6 -4 0
45 0 6 -4 4
45 0 6 -3 4
45 0 6 -2 4
45 0 6 -1 4
45 0 6 1 4
45 0 6 2 4
45 0 6 3 4
45 0 6 4 4
45 0 6 5 4
45 0 6 -2 3
45 0 6 -2 2
45 0 6 -2 1
45 0 6 -2 0
45 0 6 -1 0
45 0 6 1 0
45 0 6 2 3
45 0 6 2 2
45 0 6 2 1
45 0 6 2 0
45 0 6 3 1
45 0 6 4 1
45 0 6 4 0
45 0 6 4 -3
45 0 6 3 -3
45 0 6 3 -2
45 0 6 -2 -2
45 0 6 -1 -2
45 0 6 0 -2
45 0 6 1 -2
45 0 6 2 -2
45 0 6 -3 -2
45 0 6 -5 -2
45 0 6 -2 -3
45 0 6 -2 -5
45 0 6 1 -5
45 0 6 1 -3
45 0 6 3 -5
45 3 30 -3 0
45 3 30 -3 2
46 1 4 -3 -2
46 0 2 0 -5
46 0 1 1 -2
46 0 8 5 5
46 3 24 -1 0
46 3 22 -3 0
46 3 19 -5 0
46 3 12 -5 -2
46 3 10 -5 -4
46 3 28 -1 -2
46 3 2 -2 -5
46 3 5 -4 -5
46 3 29 3 2
46 3 27 2 -1
46 3 26 -4 2
46 2 43 0 5
46 2 1 5 4
46 2 42 2 -3
46 3 27 -4 5
46 3 26 4 -3
46 0 6 0 0
46 0 6 0 -1
46 0 6 0 -2
46 0 6 0 -3
46 0 6 0 -4
46 0 6 -1 -4
46 0 6 -2 -4
46 0 6 -4 -4
46 0 6 -3 -4
46 0 6 -4 -3
46 0 6 -4 -2
46 0 6 -4 -1
46 0 6 -3 -1
46 0 6 -2 -1
46 0 6 -2 -2
46 0 6 2 -2
46 0 6 3 -2
46 0 6 4 -2
46 0 6 3 -1
46 0 6 3 -3
46 0 6 3 -4
46 0 6 0 1
46 0 1 3 -5
46 0 1 3 0
46 0 1 5 -2
46 0 6 1 1
46 0 6 2 1
46 0 6 3 1
46 0 6 4 1
46 0 1 5 1
46 0 6 -4 1
46 0 6 -3 1
46 0 6 -2 1
46 0 6 -1 1
46 0 6 -5 1
46 0 6 -3 3
46 0 6 -3 4
46 0 6 3 4
46 0 6 -2 3
46 0 6 -1 3
46 0 6 0 3
46 0 6 1 3
46 0 6 2 3
46 0 6 3 3
46 0 6 4 3
46 0 2 3 5
46 0 1 5 3
46 0 1 -3 5
46 0 1 -3 2
46 1 7 -5 3
46 1 5 1 0
46 0 7 5 -5
46 1 5 -5 4
47 2 44 -1 4
47 0 1 1 -5
47 0 2 -2 -2
47 0 8 5 -5
47 0 7 -5 5
47 0 6 1 0
47 3 28 2 -3
47 3 27 -1 2
47 3 26 0 1
47 3 29 -3 1
47 2 1 4 -5
47 1 2 -1 -1
47 1 5 -2 -4
47 1 7 -1 -2
47 1 8 0 -2
47 1 1 0 -1
47 0 1 -3 -5
47 3 27 -5 -3
47 3 26 -1 -5
47 3 26 3 1
47 3 27 2 4
47 1 1 2 0
47 1 1 5 3
47 1 1 5 5
47 1 8 5 4
47 0 6 3 -4
47 0 6 3 -3
47 0 6 4 -3
47 0 6 5 -3
47 0 6 1 -4
47 0 6 1 -3
47 0 6 0 -3
47 0 6 -1 -3
47 0 6 -2 -3
47 0 6 -3 -3
47 0 6 -3 -4
47 0 6 -4 -3
47 0 6 -4 -2
47 0 6 -4 -1
47 0 6 -2 -1
47 0 1 -4 0
47 0 6 -2 0
47 0 6 -2 1
47 0 1 -2 2
47 0 6 -4 1
47 0 6 -4 2
47 0 6 -4 3
47 0 6 -3 3
47 0 6 -2 3
47 0 6 -3 4
47 0 2 -3 5
47 0 6 -1 3
47 0 6 0 3
47 0 6 1 3
47 0 6 1 4
47 0 1 1 5
47 0 6 3 4
47 0 6 4 4
47 3 28 3 3
47 0 6 1 2
47 0 6 1 1
47 0 6 1 -1
47 0 6 1 -2
47 0 6 3 2
47 0 6 4 2
47 0 6 5 2
47 0 1 2 2
47 0 1 5 -1
47 3 29 5 0
47 0 6 2 -1
47 0 6 3 -1
47 0 6 4 -1
47 1 7 0 -4
48 1 7 -3 -2
48 1 8 -3 -5
48 1 5 -1 -2
48 1 6 -1 -5
48 1 30 2 -4
48 0 1 -2 -3
48 0 2 5 4
48 0 8 5 -5
48 0 7 -5 -5
48 0 6 0 0
48 0 4 2 -2
48 3 26 4 -1
48 3 27 -4 3
48 3 30 -2 -4
48 3 29 -5 -1
48 3 31 1 1
48 2 1 5 -4
48 2 45 -3 4
48 1 5 2 5
48 1 5 1 5
48 1 5 3 5
48 0 1 -2 0
48 0 2 -1 4
48 0 2 -4 2
48 3 26 -2 -1
48 3 26 -5 -3
48 3 31 1 3
48 3 31 3 1
48 3 31 3 3
48 0 6 -1 0
48 0 6 -3 0
48 0 6 -4 0
48 0 6 -4 -1
48 0 6 -4 -2
48 0 6 -4 -3
48 0 6 -4 -4
48 0 6 -4 -5
48 0 6 -1 -3
48 0 6 -3 -3
48 0 6 0 1
48 0 6 0 -1
48 0 6 0 -2
48 0 6 0 -3
48 0 6 0 -4
48 0 6 0 -5
48 0 6 2 0
48 0 6 1 0
48 0 6 2 1
48 0 6 4 0
48 0 6 3 0
48 0 6 4 1
48 0 6 1 -2
48 0 6 3 -2
48 0 6 4 -2
48 0 6 4 -3
48 0 6 4 -4
48 0 6 4 -5
48 0 6 -5 2
48 0 6 -2 2
48 0 6 -3 2
48 0 6 -2 3
48 0 6 -2 4
48 0 6 -2 5
48 0 6 0 3
48 0 6 0 4
48 0 6 1 4
48 0 6 2 4
48 0 6 2 3
48 0 6 4 3
48 0 6 4 4
48 0 6 3 4
48 1 6 -4 5
48 3 28 -3 1
49 0 4 0 -3
49 0 3 -3 -5
49 0 6 -2 -4
49 0 8 -5 -5
49 2 1 -4 -5
49 3 30 -1 -2
49 3 27 -1 -4
49 3 30 1 -2
49 0 4 0 -1
49 3 27 1 -4
49 0 6 -3 -4
49 0 6 -4 -4
49 0 6 -5 -4
49 0 6 -1 -3
49 0 6 -2 -3
49 0 6 -1 -1
49 0 6 -2 -1
49 0 6 -2 -2
49 0 6 2 -1
49 0 6 1 -1
49 0 6 2 -3
49 0 6 1 -3
49 0 6 2 -2
49 0 6 5 -4
49 0 6 4 -4
49 0 6 3 -4
49 0 6 2 -4
49 0 6 -4 -2
49 0 6 -4 -1
49 0 6 -4 1
49 0 6 -4 0
49 0 6 4 -2
49 0 6 4 -1
49 0 6 4 1
49 0 6 4 0
49 0 6 -5 5
49 0 6 -4 5
49 0 6 -3 5
49 0 6 -4 4
49 0 6 -5 4
49 0 6 -5 3
49 0 6 3 5
49 0 6 4 5
49 0 6 5 5
49 0 6 4 4
49 0 6 5 4
49 0 6 5 3
49 0 35 0 0
50 2 1 0 0
50 0 6 -2 0
50 0 38 -3 2
50 0 6 -2 1
50 0 6 -2 2
50 0 6 0 2
50 0 6 -1 2
50 0 6 1 2
50 0 6 2 2
50 0 6 2 1
50 0 6 2 0
50 0 6 2 -1
50 0 6 -2 -1
50 0 6 -2 -2
50 0 6 -1 -2
50 0 6 0 -2
50 0 6 1 -2
50 0 6 2 -2
50 0 38 -4 2
50 0 38 -5 2
50 0 38 -3 1
50 0 38 -4 1
50 0 38 -5 1
50 0 38 -5 0
50 0 38 -4 0
50 0 38 -3 0
50 0 38 -3 -1
50 0 38 -4 -1
50 0 38 -5 -1
50 0 38 -5 -2
50 0 38 -4 -2
50 0 38 -3 -2
50 0 38 5 2
50 0 38 4 2
50 0 38 3 2
50 0 38 3 1
50 0 38 4 1
50 0 38 5 1
50 0 38 5 0
50 0 38 4 0
50 0 38 3 0
50 0 38 3 -1
50 0 38 4 -1
50 0 38 5 -1
50 0 38 5 -2
50 0 38 4 -2
50 0 38 3 -2
50 0 38 3 3
50 0 38 4 3
50 0 38 5 3
50 0 38 5 4
50 0 38 4 4
50 0 38 3 4
50 0 38 3 5
50 0 38 4 5
50 0 38 5 5
50 0 38 2 3
50 0 38 1 3
50 0 38 0 3
50 0 38 0 4
50 0 38 1 4
50 0 38 2 4
50 0 38 -1 4
50 0 38 -2 4
50 0 38 -2 3
50 0 38 -1 3
50 0 38 2 5
50 0 38 1 5
50 0 38 0 5
50 0 38 -2 5
50 0 38 -1 5
50 0 38 -3 5
50 0 38 -4 5
50 0 38 -5 5
50 0 38 -5 4
50 0 38 -4 4
50 0 38 -3 4
50 0 38 -3 3
50 0 38 -4 3
50 0 38 -5 3
50 0 38 2 -4
50 0 38 1 -4
50 0 38 0 -4
50 0 38 0 -5
50 0 38 1 -5
50 0 38 2 -5
50 0 38 5 -3
50 0 38 4 -3
50 0 38 3 -3
50 0 38 3 -4
50 0 38 4 -4
50 0 38 5 -4
50 0 38 5 -5
50 0 38 4 -5
50 0 38 3 -5
50 0 38 -1 -5
50 0 38 -2 -5
50 0 38 -2 -4
50 0 38 -1 -4
50 0 38 -1 -3
50 0 38 -2 -3
50 0 38 0 -3
50 0 38 1 -3
50 0 38 2 -3
50 0 38 -5 -5
50 0 38 -4 -5
50 0 38 -3 -5
50 0 38 -3 -4
50 0 38 -4 -4
50 0 38 -5 -4
50 0 38 -5 -3
50 0 38 -4 -3
50 0 38 -3 -3
50 2 46 0 1
